Point ID,arc_length,p,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,vtkValidPointMask
748,0.014960,-0.000004,0.050000,0.014960,0.005000,0.052429,0.004544,0.000036,0.000000,0.004544,1
749,0.014980,-0.000004,0.050000,0.014980,0.005000,0.052435,0.004533,0.000036,0.000000,0.004533,1
750,0.015000,-0.000004,0.050000,0.015000,0.005000,0.052440,0.004520,0.000036,0.000000,0.004521,1
751,0.015020,-0.000004,0.050000,0.015020,0.005000,0.052446,0.004508,0.000036,0.000000,0.004508,1
752,0.015040,-0.000004,0.050000,0.015040,0.005000,0.052452,0.004495,0.000035,0.000000,0.004495,1
753,0.015060,-0.000004,0.050000,0.015060,0.005000,0.052458,0.004483,0.000035,0.000000,0.004483,1
754,0.015080,-0.000004,0.050000,0.015080,0.005000,0.052463,0.004470,0.000035,0.000000,0.004470,1
755,0.015100,-0.000004,0.050000,0.015100,0.005000,0.052469,0.004457,0.000035,0.000000,0.004457,1
756,0.015120,-0.000004,0.050000,0.015120,0.005000,0.052475,0.004445,0.000034,0.000000,0.004445,1
757,0.015140,-0.000004,0.050000,0.015140,0.005000,0.052481,0.004432,0.000034,0.000000,0.004432,1
758,0.015160,-0.000004,0.050000,0.015160,0.005000,0.052486,0.004419,0.000034,0.000000,0.004420,1
759,0.015180,-0.000004,0.050000,0.015180,0.005000,0.052492,0.004407,0.000034,0.000000,0.004407,1
760,0.015200,-0.000004,0.050000,0.015200,0.005000,0.052498,0.004394,0.000033,0.000000,0.004394,1
761,0.015220,-0.000004,0.050000,0.015220,0.005000,0.052504,0.004382,0.000033,0.000000,0.004382,1
762,0.015240,-0.000004,0.050000,0.015240,0.005000,0.052510,0.004369,0.000033,0.000000,0.004369,1
763,0.015260,-0.000004,0.050000,0.015260,0.005000,0.052515,0.004356,0.000033,0.000000,0.004356,1
764,0.015280,-0.000004,0.050000,0.015280,0.005000,0.052521,0.004344,0.000032,0.000000,0.004344,1
765,0.015300,-0.000004,0.050000,0.015300,0.005000,0.052527,0.004331,0.000032,0.000000,0.004331,1
766,0.015320,-0.000004,0.050000,0.015320,0.005000,0.052533,0.004318,0.000032,0.000000,0.004319,1
767,0.015340,-0.000004,0.050000,0.015340,0.005000,0.052539,0.004306,0.000032,0.000000,0.004306,1
768,0.015360,-0.000004,0.050000,0.015360,0.005000,0.052545,0.004293,0.000031,0.000000,0.004293,1
769,0.015380,-0.000004,0.050000,0.015380,0.005000,0.052550,0.004281,0.000031,0.000000,0.004281,1
770,0.015400,-0.000004,0.050000,0.015400,0.005000,0.052556,0.004268,0.000031,0.000000,0.004268,1
771,0.015420,-0.000004,0.050000,0.015420,0.005000,0.052562,0.004255,0.000031,0.000000,0.004255,1
772,0.015440,-0.000004,0.050000,0.015440,0.005000,0.052568,0.004243,0.000031,0.000000,0.004243,1
773,0.015460,-0.000004,0.050000,0.015460,0.005000,0.052574,0.004230,0.000030,0.000000,0.004230,1
774,0.015480,-0.000004,0.050000,0.015480,0.005000,0.052580,0.004217,0.000030,0.000000,0.004218,1
775,0.015500,-0.000004,0.050000,0.015500,0.005000,0.052586,0.004205,0.000030,0.000000,0.004205,1
776,0.015520,-0.000004,0.050000,0.015520,0.005000,0.052592,0.004192,0.000030,0.000000,0.004192,1
777,0.015540,-0.000004,0.050000,0.015540,0.005000,0.052597,0.004180,0.000029,0.000000,0.004180,1
778,0.015560,-0.000004,0.050000,0.015560,0.005000,0.052603,0.004167,0.000029,0.000000,0.004167,1
779,0.015580,-0.000004,0.050000,0.015580,0.005000,0.052609,0.004154,0.000029,0.000000,0.004154,1
780,0.015600,-0.000004,0.050000,0.015600,0.005000,0.052615,0.004142,0.000029,0.000000,0.004142,1
781,0.015620,-0.000004,0.050000,0.015620,0.005000,0.052621,0.004129,0.000028,0.000000,0.004129,1
782,0.015640,-0.000004,0.050000,0.015640,0.005000,0.052627,0.004117,0.000028,0.000000,0.004117,1
783,0.015660,-0.000004,0.050000,0.015660,0.005000,0.052633,0.004104,0.000028,0.000000,0.004104,1
784,0.015680,-0.000004,0.050000,0.015680,0.005000,0.052639,0.004090,0.000028,0.000000,0.004091,1
785,0.015700,-0.000004,0.050000,0.015700,0.005000,0.052645,0.004076,0.000027,0.000000,0.004076,1
786,0.015720,-0.000004,0.050000,0.015720,0.005000,0.052651,0.004062,0.000027,0.000000,0.004062,1
787,0.015740,-0.000004,0.050000,0.015740,0.005000,0.052657,0.004048,0.000027,0.000000,0.004048,1
788,0.015760,-0.000004,0.050000,0.015760,0.005000,0.052663,0.004034,0.000027,0.000000,0.004034,1
789,0.015780,-0.000004,0.050000,0.015780,0.005000,0.052669,0.004020,0.000027,0.000000,0.004020,1
790,0.015800,-0.000004,0.050000,0.015800,0.005000,0.052675,0.004006,0.000026,0.000000,0.004006,1
791,0.015820,-0.000004,0.050000,0.015820,0.005000,0.052681,0.003992,0.000026,0.000000,0.003992,1
792,0.015840,-0.000004,0.050000,0.015840,0.005000,0.052687,0.003978,0.000026,0.000000,0.003978,1
793,0.015860,-0.000004,0.050000,0.015860,0.005000,0.052693,0.003964,0.000026,0.000000,0.003964,1
794,0.015880,-0.000004,0.050000,0.015880,0.005000,0.052699,0.003949,0.000025,0.000000,0.003950,1
795,0.015900,-0.000004,0.050000,0.015900,0.005000,0.052705,0.003935,0.000025,0.000000,0.003935,1
796,0.015920,-0.000004,0.050000,0.015920,0.005000,0.052711,0.003921,0.000025,0.000000,0.003921,1
797,0.015940,-0.000004,0.050000,0.015940,0.005000,0.052717,0.003907,0.000025,0.000000,0.003907,1
798,0.015960,-0.000004,0.050000,0.015960,0.005000,0.052723,0.003893,0.000024,0.000000,0.003893,1
799,0.015980,-0.000004,0.050000,0.015980,0.005000,0.052729,0.003879,0.000024,0.000000,0.003879,1
800,0.016000,-0.000004,0.050000,0.016000,0.005000,0.052735,0.003865,0.000024,0.000000,0.003865,1
801,0.016020,-0.000004,0.050000,0.016020,0.005000,0.052741,0.003851,0.000024,0.000000,0.003851,1
802,0.016040,-0.000004,0.050000,0.016040,0.005000,0.052747,0.003837,0.000024,0.000000,0.003837,1
803,0.016060,-0.000004,0.050000,0.016060,0.005000,0.052753,0.003823,0.000023,0.000000,0.003823,1
804,0.016080,-0.000004,0.050000,0.016080,0.005000,0.052760,0.003808,0.000023,0.000000,0.003809,1
805,0.016100,-0.000004,0.050000,0.016100,0.005000,0.052766,0.003794,0.000023,-0.000000,0.003794,1
806,0.016120,-0.000004,0.050000,0.016120,0.005000,0.052772,0.003780,0.000023,-0.000000,0.003780,1
807,0.016140,-0.000004,0.050000,0.016140,0.005000,0.052778,0.003766,0.000022,-0.000000,0.003766,1
808,0.016160,-0.000004,0.050000,0.016160,0.005000,0.052784,0.003752,0.000022,-0.000000,0.003752,1
809,0.016180,-0.000004,0.050000,0.016180,0.005000,0.052790,0.003738,0.000022,-0.000000,0.003738,1
810,0.016200,-0.000004,0.050000,0.016200,0.005000,0.052796,0.003724,0.000022,-0.000000,0.003724,1
811,0.016220,-0.000004,0.050000,0.016220,0.005000,0.052802,0.003710,0.000022,-0.000000,0.003710,1
812,0.016240,-0.000004,0.050000,0.016240,0.005000,0.052809,0.003696,0.000021,-0.000000,0.003696,1
813,0.016260,-0.000004,0.050000,0.016260,0.005000,0.052815,0.003682,0.000021,-0.000000,0.003682,1
814,0.016280,-0.000004,0.050000,0.016280,0.005000,0.052821,0.003667,0.000021,-0.000000,0.003667,1
815,0.016300,-0.000004,0.050000,0.016300,0.005000,0.052827,0.003652,0.000021,-0.000000,0.003652,1
816,0.016320,-0.000004,0.050000,0.016320,0.005000,0.052833,0.003636,0.000020,-0.000000,0.003636,1
817,0.016340,-0.000004,0.050000,0.016340,0.005000,0.052839,0.003621,0.000020,-0.000000,0.003621,1
818,0.016360,-0.000004,0.050000,0.016360,0.005000,0.052846,0.003605,0.000020,-0.000000,0.003605,1
819,0.016380,-0.000004,0.050000,0.016380,0.005000,0.052852,0.003590,0.000020,-0.000000,0.003590,1
820,0.016400,-0.000004,0.050000,0.016400,0.005000,0.052858,0.003574,0.000020,-0.000000,0.003574,1
821,0.016420,-0.000004,0.050000,0.016420,0.005000,0.052864,0.003559,0.000019,-0.000000,0.003559,1
822,0.016440,-0.000004,0.050000,0.016440,0.005000,0.052870,0.003543,0.000019,-0.000000,0.003543,1
823,0.016460,-0.000004,0.050000,0.016460,0.005000,0.052877,0.003528,0.000019,-0.000000,0.003528,1
824,0.016480,-0.000004,0.050000,0.016480,0.005000,0.052883,0.003513,0.000019,-0.000000,0.003513,1
825,0.016500,-0.000004,0.050000,0.016500,0.005000,0.052889,0.003497,0.000019,-0.000000,0.003497,1
826,0.016520,-0.000004,0.050000,0.016520,0.005000,0.052895,0.003482,0.000018,-0.000000,0.003482,1
827,0.016540,-0.000004,0.050000,0.016540,0.005000,0.052902,0.003466,0.000018,-0.000000,0.003466,1
828,0.016560,-0.000004,0.050000,0.016560,0.005000,0.052908,0.003451,0.000018,-0.000000,0.003451,1
829,0.016580,-0.000004,0.050000,0.016580,0.005000,0.052914,0.003435,0.000018,-0.000000,0.003435,1
830,0.016600,-0.000004,0.050000,0.016600,0.005000,0.052920,0.003420,0.000018,-0.000000,0.003420,1
831,0.016620,-0.000004,0.050000,0.016620,0.005000,0.052927,0.003404,0.000017,0.000000,0.003404,1
832,0.016640,-0.000004,0.050000,0.016640,0.005000,0.052933,0.003389,0.000017,0.000000,0.003389,1
833,0.016660,-0.000004,0.050000,0.016660,0.005000,0.052939,0.003373,0.000017,0.000000,0.003373,1
834,0.016680,-0.000004,0.050000,0.016680,0.005000,0.052945,0.003358,0.000017,0.000000,0.003358,1
835,0.016700,-0.000004,0.050000,0.016700,0.005000,0.052952,0.003342,0.000017,0.000000,0.003343,1
836,0.016720,-0.000004,0.050000,0.016720,0.005000,0.052958,0.003327,0.000016,0.000000,0.003327,1
837,0.016740,-0.000004,0.050000,0.016740,0.005000,0.052964,0.003312,0.000016,0.000000,0.003312,1
838,0.016760,-0.000004,0.050000,0.016760,0.005000,0.052971,0.003296,0.000016,0.000000,0.003296,1
839,0.016780,-0.000004,0.050000,0.016780,0.005000,0.052977,0.003281,0.000016,0.000000,0.003281,1
840,0.016800,-0.000004,0.050000,0.016800,0.005000,0.052983,0.003265,0.000016,0.000000,0.003265,1
841,0.016820,-0.000004,0.050000,0.016820,0.005000,0.052990,0.003249,0.000015,0.000000,0.003249,1
842,0.016840,-0.000004,0.050000,0.016840,0.005000,0.052996,0.003232,0.000015,0.000000,0.003232,1
843,0.016860,-0.000004,0.050000,0.016860,0.005000,0.053002,0.003216,0.000015,0.000000,0.003216,1
844,0.016880,-0.000004,0.050000,0.016880,0.005000,0.053009,0.003199,0.000015,0.000000,0.003199,1
845,0.016900,-0.000004,0.050000,0.016900,0.005000,0.053015,0.003182,0.000015,0.000000,0.003182,1
846,0.016920,-0.000004,0.050000,0.016920,0.005000,0.053022,0.003166,0.000014,0.000000,0.003166,1
847,0.016940,-0.000004,0.050000,0.016940,0.005000,0.053028,0.003149,0.000014,0.000000,0.003149,1
848,0.016960,-0.000004,0.050000,0.016960,0.005000,0.053034,0.003132,0.000014,0.000000,0.003132,1
849,0.016980,-0.000004,0.050000,0.016980,0.005000,0.053041,0.003115,0.000014,0.000000,0.003116,1
850,0.017000,-0.000004,0.050000,0.017000,0.005000,0.053047,0.003099,0.000014,0.000000,0.003099,1
851,0.017020,-0.000004,0.050000,0.017020,0.005000,0.053054,0.003082,0.000013,0.000000,0.003082,1
852,0.017040,-0.000004,0.050000,0.017040,0.005000,0.053060,0.003065,0.000013,0.000000,0.003065,1
853,0.017060,-0.000004,0.050000,0.017060,0.005000,0.053066,0.003049,0.000013,0.000000,0.003049,1
854,0.017080,-0.000004,0.050000,0.017080,0.005000,0.053073,0.003032,0.000013,0.000000,0.003032,1
855,0.017100,-0.000004,0.050000,0.017100,0.005000,0.053079,0.003015,0.000013,0.000000,0.003015,1
856,0.017120,-0.000004,0.050000,0.017120,0.005000,0.053086,0.002999,0.000013,0.000000,0.002999,1
857,0.017140,-0.000004,0.050000,0.017140,0.005000,0.053092,0.002982,0.000012,0.000000,0.002982,1
858,0.017160,-0.000004,0.050000,0.017160,0.005000,0.053099,0.002965,0.000012,0.000000,0.002965,1
859,0.017180,-0.000004,0.050000,0.017180,0.005000,0.053105,0.002948,0.000012,0.000000,0.002948,1
860,0.017200,-0.000004,0.050000,0.017200,0.005000,0.053112,0.002932,0.000012,0.000000,0.002932,1
861,0.017220,-0.000004,0.050000,0.017220,0.005000,0.053118,0.002915,0.000012,0.000000,0.002915,1
862,0.017240,-0.000004,0.050000,0.017240,0.005000,0.053125,0.002898,0.000011,0.000000,0.002898,1
863,0.017260,-0.000004,0.050000,0.017260,0.005000,0.053131,0.002882,0.000011,0.000000,0.002882,1
864,0.017280,-0.000004,0.050000,0.017280,0.005000,0.053138,0.002865,0.000011,0.000000,0.002865,1
865,0.017300,-0.000004,0.050000,0.017300,0.005000,0.053144,0.002847,0.000011,0.000000,0.002847,1
866,0.017320,-0.000004,0.050000,0.017320,0.005000,0.053151,0.002829,0.000011,0.000000,0.002829,1
867,0.017340,-0.000004,0.050000,0.017340,0.005000,0.053157,0.002812,0.000011,0.000000,0.002812,1
868,0.017360,-0.000004,0.050000,0.017360,0.005000,0.053164,0.002794,0.000010,0.000000,0.002794,1
869,0.017380,-0.000004,0.050000,0.017380,0.005000,0.053170,0.002776,0.000010,0.000000,0.002776,1
870,0.017400,-0.000004,0.050000,0.017400,0.005000,0.053177,0.002758,0.000010,0.000000,0.002758,1
871,0.017420,-0.000004,0.050000,0.017420,0.005000,0.053183,0.002740,0.000010,0.000000,0.002740,1
872,0.017440,-0.000004,0.050000,0.017440,0.005000,0.053190,0.002722,0.000010,0.000000,0.002722,1
873,0.017460,-0.000004,0.050000,0.017460,0.005000,0.053196,0.002704,0.000010,0.000000,0.002704,1
874,0.017480,-0.000004,0.050000,0.017480,0.005000,0.053203,0.002687,0.000010,0.000000,0.002687,1
875,0.017500,-0.000004,0.050000,0.017500,0.005000,0.053209,0.002669,0.000009,0.000000,0.002669,1
876,0.017520,-0.000004,0.050000,0.017520,0.005000,0.053216,0.002651,0.000009,0.000000,0.002651,1
877,0.017540,-0.000004,0.050000,0.017540,0.005000,0.053223,0.002633,0.000009,0.000000,0.002633,1
878,0.017560,-0.000004,0.050000,0.017560,0.005000,0.053229,0.002615,0.000009,0.000000,0.002615,1
879,0.017580,-0.000004,0.050000,0.017580,0.005000,0.053236,0.002597,0.000009,0.000000,0.002597,1
880,0.017600,-0.000004,0.050000,0.017600,0.005000,0.053242,0.002579,0.000009,0.000000,0.002579,1
881,0.017620,-0.000004,0.050000,0.017620,0.005000,0.053249,0.002562,0.000008,0.000000,0.002562,1
882,0.017640,-0.000004,0.050000,0.017640,0.005000,0.053256,0.002544,0.000008,0.000000,0.002544,1
883,0.017660,-0.000004,0.050000,0.017660,0.005000,0.053262,0.002526,0.000008,0.000000,0.002526,1
884,0.017680,-0.000004,0.050000,0.017680,0.005000,0.053269,0.002508,0.000008,0.000000,0.002508,1
885,0.017700,-0.000004,0.050000,0.017700,0.005000,0.053276,0.002490,0.000008,0.000000,0.002490,1
886,0.017720,-0.000004,0.050000,0.017720,0.005000,0.053282,0.002471,0.000008,0.000000,0.002472,1
887,0.017740,-0.000004,0.050000,0.017740,0.005000,0.053289,0.002453,0.000008,0.000000,0.002453,1
888,0.017760,-0.000004,0.050000,0.017760,0.005000,0.053296,0.002434,0.000007,0.000000,0.002434,1
889,0.017780,-0.000004,0.050000,0.017780,0.005000,0.053302,0.002415,0.000007,0.000000,0.002415,1
890,0.017800,-0.000004,0.050000,0.017800,0.005000,0.053309,0.002396,0.000007,0.000000,0.002396,1
891,0.017820,-0.000004,0.050000,0.017820,0.005000,0.053316,0.002377,0.000007,0.000000,0.002377,1
892,0.017840,-0.000004,0.050000,0.017840,0.005000,0.053322,0.002358,0.000007,0.000000,0.002358,1
893,0.017860,-0.000004,0.050000,0.017860,0.005000,0.053329,0.002339,0.000007,0.000000,0.002339,1
894,0.017880,-0.000004,0.050000,0.017880,0.005000,0.053336,0.002320,0.000007,0.000000,0.002320,1
895,0.017900,-0.000004,0.050000,0.017900,0.005000,0.053342,0.002301,0.000006,0.000000,0.002301,1
896,0.017920,-0.000004,0.050000,0.017920,0.005000,0.053349,0.002282,0.000006,0.000000,0.002282,1
897,0.017940,-0.000004,0.050000,0.017940,0.005000,0.053356,0.002263,0.000006,0.000000,0.002263,1
898,0.017960,-0.000004,0.050000,0.017960,0.005000,0.053363,0.002244,0.000006,0.000000,0.002245,1
899,0.017980,-0.000004,0.050000,0.017980,0.005000,0.053369,0.002226,0.000006,0.000000,0.002226,1
900,0.018000,-0.000004,0.050000,0.018000,0.005000,0.053376,0.002207,0.000006,0.000000,0.002207,1
901,0.018020,-0.000004,0.050000,0.018020,0.005000,0.053383,0.002188,0.000006,0.000000,0.002188,1
902,0.018040,-0.000004,0.050000,0.018040,0.005000,0.053390,0.002169,0.000006,0.000000,0.002169,1
903,0.018060,-0.000004,0.050000,0.018060,0.005000,0.053396,0.002150,0.000005,0.000000,0.002150,1
904,0.018080,-0.000004,0.050000,0.018080,0.005000,0.053403,0.002131,0.000005,0.000000,0.002131,1
905,0.018100,-0.000004,0.050000,0.018100,0.005000,0.053410,0.002111,0.000005,0.000000,0.002111,1
906,0.018120,-0.000004,0.050000,0.018120,0.005000,0.053417,0.002091,0.000005,-0.000000,0.002091,1
907,0.018140,-0.000004,0.050000,0.018140,0.005000,0.053423,0.002071,0.000005,-0.000000,0.002071,1
908,0.018160,-0.000004,0.050000,0.018160,0.005000,0.053430,0.002051,0.000005,-0.000000,0.002051,1
909,0.018180,-0.000004,0.050000,0.018180,0.005000,0.053437,0.002032,0.000005,-0.000000,0.002032,1
910,0.018200,-0.000004,0.050000,0.018200,0.005000,0.053444,0.002012,0.000005,-0.000000,0.002012,1
911,0.018220,-0.000004,0.050000,0.018220,0.005000,0.053451,0.001992,0.000005,-0.000000,0.001992,1
912,0.018240,-0.000004,0.050000,0.018240,0.005000,0.053457,0.001972,0.000004,-0.000000,0.001972,1
913,0.018260,-0.000004,0.050000,0.018260,0.005000,0.053464,0.001952,0.000004,-0.000000,0.001952,1
914,0.018280,-0.000004,0.050000,0.018280,0.005000,0.053471,0.001932,0.000004,-0.000000,0.001932,1
915,0.018300,-0.000004,0.050000,0.018300,0.005000,0.053478,0.001912,0.000004,-0.000000,0.001912,1
916,0.018320,-0.000004,0.050000,0.018320,0.005000,0.053485,0.001892,0.000004,-0.000000,0.001892,1
917,0.018340,-0.000004,0.050000,0.018340,0.005000,0.053492,0.001873,0.000004,-0.000000,0.001873,1
918,0.018360,-0.000004,0.050000,0.018360,0.005000,0.053499,0.001853,0.000004,-0.000000,0.001853,1
919,0.018380,-0.000004,0.050000,0.018380,0.005000,0.053505,0.001833,0.000004,-0.000000,0.001833,1
920,0.018400,-0.000004,0.050000,0.018400,0.005000,0.053512,0.001813,0.000004,-0.000000,0.001813,1
921,0.018420,-0.000004,0.050000,0.018420,0.005000,0.053519,0.001793,0.000003,-0.000000,0.001793,1
922,0.018440,-0.000004,0.050000,0.018440,0.005000,0.053526,0.001772,0.000003,-0.000000,0.001772,1
923,0.018460,-0.000004,0.050000,0.018460,0.005000,0.053533,0.001751,0.000003,-0.000000,0.001751,1
924,0.018480,-0.000004,0.050000,0.018480,0.005000,0.053540,0.001730,0.000003,-0.000000,0.001730,1
925,0.018500,-0.000004,0.050000,0.018500,0.005000,0.053547,0.001710,0.000003,-0.000000,0.001710,1
926,0.018520,-0.000004,0.050000,0.018520,0.005000,0.053554,0.001689,0.000003,-0.000000,0.001689,1
927,0.018540,-0.000004,0.050000,0.018540,0.005000,0.053561,0.001668,0.000003,-0.000000,0.001668,1
928,0.018560,-0.000004,0.050000,0.018560,0.005000,0.053567,0.001647,0.000003,-0.000000,0.001647,1
929,0.018580,-0.000004,0.050000,0.018580,0.005000,0.053574,0.001627,0.000003,-0.000000,0.001627,1
930,0.018600,-0.000004,0.050000,0.018600,0.005000,0.053581,0.001606,0.000003,-0.000000,0.001606,1
931,0.018620,-0.000004,0.050000,0.018620,0.005000,0.053588,0.001585,0.000003,-0.000000,0.001585,1
932,0.018640,-0.000004,0.050000,0.018640,0.005000,0.053595,0.001564,0.000003,-0.000000,0.001564,1
933,0.018660,-0.000004,0.050000,0.018660,0.005000,0.053602,0.001544,0.000002,-0.000000,0.001544,1
934,0.018680,-0.000004,0.050000,0.018680,0.005000,0.053609,0.001523,0.000002,-0.000000,0.001523,1
935,0.018700,-0.000004,0.050000,0.018700,0.005000,0.053616,0.001502,0.000002,-0.000000,0.001502,1
936,0.018720,-0.000004,0.050000,0.018720,0.005000,0.053623,0.001481,0.000002,-0.000000,0.001481,1
937,0.018740,-0.000004,0.050000,0.018740,0.005000,0.053630,0.001459,0.000002,-0.000000,0.001459,1
938,0.018760,-0.000004,0.050000,0.018760,0.005000,0.053637,0.001438,0.000002,-0.000000,0.001438,1
939,0.018780,-0.000004,0.050000,0.018780,0.005000,0.053644,0.001416,0.000002,-0.000000,0.001416,1
940,0.018800,-0.000004,0.050000,0.018800,0.005000,0.053651,0.001395,0.000002,-0.000000,0.001395,1
941,0.018820,-0.000004,0.050000,0.018820,0.005000,0.053658,0.001373,0.000002,-0.000000,0.001373,1
942,0.018840,-0.000004,0.050000,0.018840,0.005000,0.053665,0.001351,0.000002,-0.000000,0.001351,1
943,0.018860,-0.000004,0.050000,0.018860,0.005000,0.053672,0.001330,0.000002,-0.000000,0.001330,1
944,0.018880,-0.000004,0.050000,0.018880,0.005000,0.053679,0.001308,0.000002,0.000000,0.001308,1
945,0.018900,-0.000004,0.050000,0.018900,0.005000,0.053686,0.001287,0.000002,0.000000,0.001287,1
946,0.018920,-0.000004,0.050000,0.018920,0.005000,0.053693,0.001265,0.000002,0.000000,0.001265,1
947,0.018940,-0.000004,0.050000,0.018940,0.005000,0.053700,0.001244,0.000001,0.000000,0.001244,1
948,0.018960,-0.000004,0.050000,0.018960,0.005000,0.053707,0.001222,0.000001,0.000000,0.001222,1
949,0.018980,-0.000004,0.050000,0.018980,0.005000,0.053714,0.001200,0.000001,0.000000,0.001200,1
950,0.019000,-0.000004,0.050000,0.019000,0.005000,0.053722,0.001178,0.000001,0.000000,0.001178,1
951,0.019020,-0.000004,0.050000,0.019020,0.005000,0.053729,0.001156,0.000001,0.000000,0.001156,1
952,0.019040,-0.000004,0.050000,0.019040,0.005000,0.053736,0.001133,0.000001,0.000000,0.001133,1
953,0.019060,-0.000004,0.050000,0.019060,0.005000,0.053743,0.001111,0.000001,0.000000,0.001111,1
954,0.019080,-0.000004,0.050000,0.019080,0.005000,0.053750,0.001089,0.000001,0.000000,0.001089,1
955,0.019100,-0.000004,0.050000,0.019100,0.005000,0.053757,0.001067,0.000001,0.000000,0.001067,1
956,0.019120,-0.000004,0.050000,0.019120,0.005000,0.053764,0.001044,0.000001,0.000000,0.001044,1
957,0.019140,-0.000004,0.050000,0.019140,0.005000,0.053771,0.001022,0.000001,0.000000,0.001022,1
958,0.019160,-0.000004,0.050000,0.019160,0.005000,0.053778,0.001000,0.000001,0.000000,0.001000,1
959,0.019180,-0.000004,0.050000,0.019180,0.005000,0.053785,0.000978,0.000001,0.000000,0.000978,1
960,0.019200,-0.000004,0.050000,0.019200,0.005000,0.053793,0.000955,0.000001,0.000000,0.000955,1
961,0.019220,-0.000004,0.050000,0.019220,0.005000,0.053800,0.000932,0.000001,0.000000,0.000932,1
962,0.019240,-0.000004,0.050000,0.019240,0.005000,0.053807,0.000909,0.000001,0.000000,0.000909,1
963,0.019260,-0.000004,0.050000,0.019260,0.005000,0.053814,0.000887,0.000001,0.000000,0.000887,1
964,0.019280,-0.000004,0.050000,0.019280,0.005000,0.053821,0.000864,0.000001,0.000000,0.000864,1
965,0.019300,-0.000004,0.050000,0.019300,0.005000,0.053828,0.000841,0.000001,0.000000,0.000841,1
966,0.019320,-0.000004,0.050000,0.019320,0.005000,0.053836,0.000818,0.000001,0.000000,0.000818,1
967,0.019340,-0.000004,0.050000,0.019340,0.005000,0.053843,0.000795,0.000001,0.000000,0.000795,1
968,0.019360,-0.000004,0.050000,0.019360,0.005000,0.053850,0.000772,0.000001,0.000000,0.000772,1
969,0.019380,-0.000004,0.050000,0.019380,0.005000,0.053857,0.000749,0.000000,0.000000,0.000749,1
970,0.019400,-0.000004,0.050000,0.019400,0.005000,0.053864,0.000726,0.000000,-0.000000,0.000726,1
971,0.019420,-0.000004,0.050000,0.019420,0.005000,0.053871,0.000703,0.000000,-0.000000,0.000703,1
972,0.019440,-0.000004,0.050000,0.019440,0.005000,0.053879,0.000679,0.000000,-0.000000,0.000679,1
973,0.019460,-0.000004,0.050000,0.019460,0.005000,0.053886,0.000656,0.000000,-0.000000,0.000656,1
974,0.019480,-0.000004,0.050000,0.019480,0.005000,0.053893,0.000633,0.000000,-0.000000,0.000633,1
975,0.019500,-0.000004,0.050000,0.019500,0.005000,0.053900,0.000609,0.000000,-0.000000,0.000609,1
976,0.019520,-0.000004,0.050000,0.019520,0.005000,0.053908,0.000586,0.000000,-0.000000,0.000586,1
977,0.019540,-0.000004,0.050000,0.019540,0.005000,0.053915,0.000562,0.000000,-0.000000,0.000562,1
978,0.019560,-0.000004,0.050000,0.019560,0.005000,0.053922,0.000539,0.000000,-0.000000,0.000539,1
979,0.019580,-0.000004,0.050000,0.019580,0.005000,0.053929,0.000515,0.000000,-0.000000,0.000515,1
980,0.019600,-0.000004,0.050000,0.019600,0.005000,0.053937,0.000491,0.000000,-0.000000,0.000491,1
981,0.019620,-0.000004,0.050000,0.019620,0.005000,0.053944,0.000468,0.000000,-0.000000,0.000468,1
982,0.019640,-0.000004,0.050000,0.019640,0.005000,0.053951,0.000444,0.000000,-0.000000,0.000444,1
983,0.019660,-0.000004,0.050000,0.019660,0.005000,0.053958,0.000420,0.000000,-0.000000,0.000420,1
984,0.019680,-0.000004,0.050000,0.019680,0.005000,0.053966,0.000396,0.000000,-0.000000,0.000396,1
985,0.019700,-0.000004,0.050000,0.019700,0.005000,0.053973,0.000372,0.000000,-0.000000,0.000372,1
986,0.019720,-0.000004,0.050000,0.019720,0.005000,0.053980,0.000348,0.000000,0.000000,0.000348,1
987,0.019740,-0.000004,0.050000,0.019740,0.005000,0.053988,0.000324,0.000000,0.000000,0.000324,1
988,0.019760,-0.000004,0.050000,0.019760,0.005000,0.053995,0.000299,0.000000,0.000000,0.000299,1
989,0.019780,-0.000004,0.050000,0.019780,0.005000,0.054002,0.000275,0.000000,0.000000,0.000275,1
990,0.019800,-0.000004,0.050000,0.019800,0.005000,0.054010,0.000251,0.000000,0.000000,0.000251,1
991,0.019820,-0.000004,0.050000,0.019820,0.005000,0.054017,0.000226,0.000000,0.000000,0.000226,1
992,0.019840,-0.000004,0.050000,0.019840,0.005000,0.054024,0.000202,0.000000,0.000000,0.000202,1
993,0.019860,-0.000004,0.050000,0.019860,0.005000,0.054032,0.000178,0.000000,0.000000,0.000178,1
994,0.019880,-0.000004,0.050000,0.019880,0.005000,0.054039,0.000153,0.000000,0.000000,0.000153,1
995,0.019900,-0.000004,0.050000,0.019900,0.005000,0.054046,0.000127,0.000000,0.000000,0.000127,1
996,0.019920,-0.000004,0.050000,0.019920,0.005000,0.054054,0.000102,0.000000,0.000000,0.000102,1
997,0.019940,-0.000004,0.050000,0.019940,0.005000,0.054061,0.000076,0.000000,0.000000,0.000076,1
998,0.019960,-0.000004,0.050000,0.019960,0.005000,0.054068,0.000051,0.000000,0.000000,0.000051,1
